dataset_resized_final/C2 - 0Xw47q_5820.jpg,163,160,401,363,pig: 81.0
dataset_resized_final/C1 - 2p4ONT_7620.jpg,166,178,344,289,pig: 37.5
dataset_resized_final/C3 - 0n1qDP_24360.jpg,166,166,341,345,pig: 32.5
dataset_resized_final/C1 - 1hUXS6_1740.jpg,179,179,386,410,pig: 34.0
dataset_resized_final/C4 - 1grCrg_840.jpg,177,214,412,374,pig: 65.5
dataset_resized_final/C2 - 06NgCk_6420.jpg,167,185,382,381,pig: 99.5
dataset_resized_final/C8 - 2HR9kY_5100.jpg,191,179,470,346,pig: 77.5
dataset_resized_final/C10 - vCjF3_5220.jpg,230,143,483,324,pig: 61.5
dataset_resized_final/C5 - 1nhELz_900.jpg,177,192,382,315,pig: 48.0
dataset_resized_final/C3 - 0BlU9K_11820.jpg,168,141,469,387,pig: 98.5
dataset_resized_final/C11 - GRUEc_1740.jpg,177,221,380,371,pig: 45.0
dataset_resized_final/C12 - vhgN9_960.jpg,167,169,316,331,pig: 52.0
dataset_resized_final/C3 - 1k7OMy_180.jpg,178,184,415,354,pig: 52.0
dataset_resized_final/C4 - 2KJZzh_3840.jpg,167,173,417,377,pig: 93.0
dataset_resized_final/C8 - 2LsohE_5820.jpg,181,206,441,382,pig: 75.0
dataset_resized_final/C12 - FnKmv_3900.jpg,165,155,455,358,pig: 101.5
dataset_resized_final/C8 - 1VJkXW_2100.jpg,167,209,382,367,pig: 58.0
dataset_resized_final/C1 - 1POGwe_3660.jpg,190,162,454,396,pig: 65.5
dataset_resized_final/C5 - 0Nj5r3_4740.jpg,166,259,364,388,pig: 39.5
dataset_resized_final/C11 - tgRJD_840.jpg,166,163,432,372,pig: 100.0
dataset_resized_final/C7 - 1ABoXE_7200.jpg,231,145,481,383,pig: 65.0
dataset_resized_final/C6 - 1L8hnP_6300.jpg,174,164,491,369,pig: 128.0
dataset_resized_final/C12 - DXVKt_5700.jpg,166,160,382,348,pig: 60.5
dataset_resized_final/C10 - czAhD_9420.jpg,217,205,480,355,pig: 70.0
dataset_resized_final/C11 - Id8w2_1800.jpg,168,154,449,326,pig: 95.0
dataset_resized_final/C11 - xr1Xi_3000.jpg,170,192,481,366,pig: 104.5
dataset_resized_final/C12 - lPRGW_1920.jpg,163,130,415,337,pig: 86.5
dataset_resized_final/C2 - 2vXjxg_2700.jpg,191,202,419,379,pig: 42.5
dataset_resized_final/C9 - 1AkOtC_3600.jpg,166,165,422,379,pig: 59.5
dataset_resized_final/C9 - 1nDyof_7140.jpg,165,144,447,354,pig: 93.5
dataset_resized_final/C5 - 2Uin7n_7200.jpg,180,215,420,390,pig: 67.5
dataset_resized_final/C9 - 1AkOtC_1680.jpg,167,215,314,351,pig: 67.0
dataset_resized_final/C9 - 3IKu4P_6660.jpg,169,214,458,367,pig: 80.5
dataset_resized_final/C8 - 26WiK2_3120.jpg,168,178,352,370,pig: 33.5
dataset_resized_final/C2 - 1liSID_8640.jpg,165,137,444,331,pig: 103.5
dataset_resized_final/C9 - 0odJEQ_4920.jpg,168,208,426,362,pig: 80.5
dataset_resized_final/C6 - 3TZR6U_11100.jpg,167,186,420,375,pig: 99.5
dataset_resized_final/C8 - 1UvaJc_4080.jpg,162,128,446,333,pig: 118.5
dataset_resized_final/C9 - 2J4jyh_9180.jpg,168,161,454,377,pig: 89.0
dataset_resized_final/C9 - 0ROlly_4680.jpg,168,165,445,338,pig: 87.5
dataset_resized_final/C11 - zKCtM_2820.jpg,179,201,415,343,pig: 62.5
dataset_resized_final/C5 - 3CwuN4_1620.jpg,167,212,433,381,pig: 99.5
dataset_resized_final/C12 - LPKb3_4860.jpg,167,184,462,344,pig: 79.5
dataset_resized_final/C4 - 27QVFw_2760.jpg,167,175,384,321,pig: 38.5
dataset_resized_final/C3 - 2gctwC_660.jpg,180,188,383,350,pig: 62.0
dataset_resized_final/C7 - 02EUwr_1800.jpg,167,174,404,354,pig: 75.0
dataset_resized_final/C4 - 04DQeX_2040.jpg,185,178,457,366,pig: 66.5
dataset_resized_final/C10 - NIVuC_7380.jpg,168,188,465,381,pig: 101.5
dataset_resized_final/C3 - 10ng2o_8880.jpg,168,148,455,413,pig: 87.5
dataset_resized_final/C6 - 0HHCJT_2760.jpg,168,197,407,396,pig: 58.5
dataset_resized_final/C2 - 0Xw47q_240.jpg,238,124,483,384,pig: 84.5
dataset_resized_final/C3 - 0n1qDP_19680.jpg,167,203,386,328,pig: 41.0
dataset_resized_final/C2 - 1CV34k_6060.jpg,177,150,404,418,pig: 64.5
dataset_resized_final/C6 - 3TZR6U_9060.jpg,212,160,484,385,pig: 91.0
dataset_resized_final/C7 - 17tCeS_1320.jpg,255,178,462,342,pig: 53.0
dataset_resized_final/C2 - 1liSID_9540.jpg,161,130,485,405,pig: 98.0
dataset_resized_final/C6 - 0HHCJT_5520.jpg,167,162,404,384,pig: 59.0
dataset_resized_final/C5 - 2nPKIw_6600.jpg,168,215,390,372,pig: 33.0
dataset_resized_final/C10 - ZUzcM_10680.jpg,165,190,370,376,pig: 51.0
dataset_resized_final/C3 - 2OF2Vm_11940.jpg,167,159,484,370,pig: 101.5
dataset_resized_final/C12 - vhgN9_4980.jpg,268,162,460,376,pig: 48.5
dataset_resized_final/C7 - 0S9tv0_7260.jpg,195,174,390,391,pig: 41.5
dataset_resized_final/C7 - 1ABoXE_4320.jpg,166,210,326,374,pig: 57.5
dataset_resized_final/C5 - 0PI5zi_6960.jpg,167,141,449,324,pig: 84.0
dataset_resized_final/C3 - 10ng2o_9060.jpg,166,148,445,377,pig: 88.0
dataset_resized_final/C12 - m1QGi_5040.jpg,203,210,367,392,pig: 32.0
dataset_resized_final/C2 - 1yiUfQ_4200.jpg,167,216,394,358,pig: 54.0
dataset_resized_final/C7 - 1ABoXE_7140.jpg,241,167,468,371,pig: 66.0
dataset_resized_final/C1 - 1IKqN2_3480.jpg,197,134,477,315,pig: 120.5
dataset_resized_final/C7 - 17SFap_6960.jpg,301,160,474,366,pig: 39.5
dataset_resized_final/C10 - Y3VHx_10500.jpg,166,151,456,363,pig: 97.0
dataset_resized_final/C9 - 0UFuUk_7380.jpg,165,163,373,357,pig: 42.5
dataset_resized_final/C12 - qMQEg_4980.jpg,217,150,456,370,pig: 50.5
dataset_resized_final/C8 - 0tL4HN_6180.jpg,193,211,474,365,pig: 89.5
dataset_resized_final/C5 - 1g0roJ_9120.jpg,166,139,417,381,pig: 74.5
dataset_resized_final/C3 - 10ng2o_9840.jpg,187,141,450,392,pig: 65.0
dataset_resized_final/C8 - 1kaLiH_420.jpg,166,180,452,354,pig: 104.5
dataset_resized_final/C8 - 1UvaJc_5940.jpg,163,154,464,330,pig: 98.0
dataset_resized_final/C8 - 35hshq_780.jpg,166,132,455,391,pig: 111.5
dataset_resized_final/C7 - 2Rbpzs_2160.jpg,166,204,341,383,pig: 39.5
dataset_resized_final/C3 - 3iILfI_1380.jpg,174,173,454,369,pig: 91.0
dataset_resized_final/C10 - vCjF3_780.jpg,180,197,432,382,pig: 66.5
dataset_resized_final/C2 - 2rdg70_10920.jpg,168,197,434,367,pig: 87.5
dataset_resized_final/C1 - 1xU0eH_7740.jpg,166,138,435,343,pig: 73.0
dataset_resized_final/C1 - 2xQjp2_8160.jpg,179,164,409,361,pig: 43.5
dataset_resized_final/C10 - n8EUE_9300.jpg,168,198,434,406,pig: 80.5
dataset_resized_final/C3 - 0n1qDP_8940.jpg,166,229,368,385,pig: 46.0
dataset_resized_final/C5 - 3CwuN4_2280.jpg,168,162,463,377,pig: 104.5
dataset_resized_final/C4 - 2KJZzh_13500.jpg,167,130,414,402,pig: 85.5
dataset_resized_final/C11 - 38QT8_11820.jpg,167,174,390,397,pig: 53.0
dataset_resized_final/C9 - 2UN0x7_7380.jpg,180,193,437,343,pig: 77.5
dataset_resized_final/C1 - 1IKqN2_2640.jpg,165,121,474,324,pig: 98.5
dataset_resized_final/C2 - 1I910j_1860.jpg,167,149,442,364,pig: 81.5
dataset_resized_final/C1 - 0wOwmB_3780.jpg,164,172,419,387,pig: 85.0
dataset_resized_final/C7 - 1mn5qZ_1860.jpg,164,123,431,354,pig: 90.0
dataset_resized_final/C11 - XqQ3k_9240.jpg,168,175,371,395,pig: 90.0
dataset_resized_final/C9 - 1AkOtC_1440.jpg,168,166,407,346,pig: 63.0
dataset_resized_final/C1 - 2xQjp2_8760.jpg,180,187,481,356,pig: 72.5
dataset_resized_final/C9 - 0ROlly_1200.jpg,167,183,470,370,pig: 119.5
dataset_resized_final/C5 - 2Uin7n_10740.jpg,214,164,473,356,pig: 68.5
dataset_resized_final/C9 - 2UN0x7_2580.jpg,179,154,389,399,pig: 51.5
dataset_resized_final/C2 - 2rdg70_3900.jpg,163,172,425,386,pig: 99.5
dataset_resized_final/C10 - vXzv4_7500.jpg,168,198,433,369,pig: 85.5
dataset_resized_final/C1 - 0wOwmB_5640.jpg,170,153,422,378,pig: 59.5
dataset_resized_final/C11 - H3SCl_3660.jpg,174,192,424,401,pig: 49.0
dataset_resized_final/C8 - 1UvaJc_6180.jpg,164,171,471,354,pig: 96.5
dataset_resized_final/C1 - 1kfjW0_12240.jpg,167,173,405,378,pig: 49.5
dataset_resized_final/C3 - 0n1qDP_20280.jpg,167,222,362,385,pig: 41.0
dataset_resized_final/C4 - 1mCuNt_9840.jpg,169,151,420,344,pig: 80.5
dataset_resized_final/C11 - Id8w2_5340.jpg,167,169,449,358,pig: 96.0
dataset_resized_final/C8 - 2LsohE_6540.jpg,180,223,391,354,pig: 60.5
dataset_resized_final/C8 - 0LEuRg_1860.jpg,177,203,401,348,pig: 43.0
dataset_resized_final/C6 - 1iuZC0_8520.jpg,168,181,445,401,pig: 86.0
dataset_resized_final/C10 - JxwS9_8640.jpg,241,146,472,385,pig: 71.5
dataset_resized_final/C7 - 17tCeS_7500.jpg,167,250,353,417,pig: 39.0
dataset_resized_final/C2 - 3NnQ9y_4560.jpg,168,174,424,337,pig: 88.5
dataset_resized_final/C1 - 0Gkut3_4560.jpg,176,194,353,335,pig: 33.0
dataset_resized_final/C1 - 1kfjW0_7560.jpg,171,186,375,356,pig: 41.5
dataset_resized_final/C5 - 0Nj5r3_4680.jpg,166,229,360,362,pig: 39.5
dataset_resized_final/C1 - 0wOwmB_8100.jpg,167,189,388,366,pig: 47.0
dataset_resized_final/C3 - 3iILfI_1440.jpg,195,157,467,343,pig: 90.5
dataset_resized_final/C3 - 1zzSxd_1260.jpg,164,155,485,350,pig: 102.5
dataset_resized_final/C12 - DXVKt_6000.jpg,168,153,432,380,pig: 59.0
dataset_resized_final/C4 - 1ADXkH_4980.jpg,166,168,433,364,pig: 72.5
dataset_resized_final/C9 - 22uiBX_7800.jpg,167,208,329,342,pig: 27.0
dataset_resized_final/C5 - 0MWNA8_5580.jpg,168,206,389,364,pig: 73.5
dataset_resized_final/C4 - 1ADXkH_2220.jpg,166,191,402,356,pig: 78.0
dataset_resized_final/C10 - czAhD_10560.jpg,167,160,402,389,pig: 61.0
dataset_resized_final/C2 - 1yiUfQ_5460.jpg,167,161,406,319,pig: 70.5
dataset_resized_final/C9 - 22uiBX_6180.jpg,166,214,338,389,pig: 37.5
dataset_resized_final/C8 - 26WiK2_8760.jpg,268,178,451,338,pig: 34.5
dataset_resized_final/C3 - 0n1qDP_15300.jpg,166,178,367,376,pig: 46.5
dataset_resized_final/C9 - 0ROlly_8520.jpg,185,206,456,365,pig: 73.5
dataset_resized_final/C6 - 2RX4SS_9600.jpg,219,177,482,335,pig: 76.0
dataset_resized_final/C7 - 02EUwr_4920.jpg,213,219,470,364,pig: 80.0
dataset_resized_final/C11 - gYPlZ_6180.jpg,170,157,425,377,pig: 64.0
dataset_resized_final/C3 - 0BlU9K_1080.jpg,167,199,447,374,pig: 97.0
dataset_resized_final/C8 - 2HR9kY_1740.jpg,208,148,473,357,pig: 87.5
dataset_resized_final/C12 - YoFhP_2520.jpg,168,171,441,367,pig: 85.5
dataset_resized_final/C6 - 1xlnQT_4500.jpg,199,167,424,338,pig: 46.0
dataset_resized_final/C9 - 1RzYmH_4620.jpg,177,206,392,387,pig: 57.0
dataset_resized_final/C5 - 1g0roJ_4620.jpg,167,153,397,357,pig: 81.0
dataset_resized_final/C7 - 2Rbpzs_660.jpg,165,215,336,348,pig: 37.5
dataset_resized_final/C11 - H3SCl_3240.jpg,166,172,383,359,pig: 49.0
dataset_resized_final/C3 - 2gctwC_3540.jpg,181,165,403,313,pig: 64.5
dataset_resized_final/C9 - 13jFQL_6960.jpg,240,174,457,375,pig: 48.0
dataset_resized_final/C4 - 1oTcJr_6720.jpg,170,141,487,372,pig: 107.5
dataset_resized_final/C8 - 0LEuRg_11040.jpg,178,162,369,382,pig: 29.0
dataset_resized_final/C2 - 0Xw47q_6540.jpg,165,227,421,382,pig: 63.0
dataset_resized_final/C12 - YoFhP_3360.jpg,170,222,401,379,pig: 67.5
dataset_resized_final/C6 - 1iuZC0_2220.jpg,220,133,482,405,pig: 93.0
dataset_resized_final/C9 - 0UFuUk_8760.jpg,221,176,437,375,pig: 38.0
dataset_resized_final/C3 - 0BlU9K_10140.jpg,167,165,410,324,pig: 82.5
dataset_resized_final/C2 - 1LG7QA_6180.jpg,197,168,472,353,pig: 72.0
dataset_resized_final/C3 - 1k7OMy_120.jpg,179,224,405,363,pig: 53.0
dataset_resized_final/C2 - 2vXjxg_1680.jpg,167,199,353,348,pig: 36.5
dataset_resized_final/C1 - 1xU0eH_5280.jpg,166,156,411,395,pig: 75.0
dataset_resized_final/C4 - 0glPZf_7500.jpg,168,134,450,342,pig: 98.0
dataset_resized_final/C1 - 1IKqN2_900.jpg,163,166,468,387,pig: 98.0
dataset_resized_final/C1 - 1xU0eH_6000.jpg,180,191,487,354,pig: 93.0
dataset_resized_final/C3 - 0n1qDP_16740.jpg,165,196,337,352,pig: 32.0
dataset_resized_final/C8 - 1qgBKQ_5640.jpg,166,133,451,392,pig: 88.0
dataset_resized_final/C10 - DTjCn_8700.jpg,167,220,454,375,pig: 84.5
dataset_resized_final/C9 - 2J4jyh_15120.jpg,247,151,467,375,pig: 70.5
dataset_resized_final/C4 - 2KJZzh_5640.jpg,167,177,425,387,pig: 79.5
dataset_resized_final/C2 - 1yiUfQ_1440.jpg,167,166,396,303,pig: 58.5
dataset_resized_final/C6 - 0HHCJT_4080.jpg,167,187,393,387,pig: 66.0
dataset_resized_final/C3 - 2OF2Vm_6780.jpg,168,147,448,311,pig: 92.0
dataset_resized_final/C3 - 0BlU9K_9000.jpg,168,168,442,342,pig: 108.5
dataset_resized_final/C11 - 54QcB_11100.jpg,164,156,304,383,pig: 58.5
dataset_resized_final/C2 - 1LG7QA_7260.jpg,181,160,438,350,pig: 70.5
dataset_resized_final/C9 - 1AkOtC_10020.jpg,189,167,463,372,pig: 74.0
dataset_resized_final/C8 - 0tL4HN_1380.jpg,176,174,478,391,pig: 94.5
dataset_resized_final/C8 - 2LsohE_7440.jpg,202,156,473,339,pig: 57.0
dataset_resized_final/C3 - 0n1qDP_19740.jpg,202,191,441,324,pig: 41.5
dataset_resized_final/C2 - 2rdg70_3660.jpg,167,167,433,387,pig: 99.0
dataset_resized_final/C12 - qMQEg_5040.jpg,207,165,453,330,pig: 46.5
dataset_resized_final/C6 - 2ffM4y_8940.jpg,192,201,467,371,pig: 84.5
dataset_resized_final/C7 - 02EUwr_360.jpg,190,177,430,312,pig: 52.5
dataset_resized_final/C10 - Y3VHx_11820.jpg,166,204,387,397,pig: 107.5
dataset_resized_final/C12 - lPRGW_2760.jpg,164,135,443,317,pig: 92.5
dataset_resized_final/C2 - 1I910j_6480.jpg,198,180,458,400,pig: 78.5
dataset_resized_final/C8 - 2LsohE_2340.jpg,248,150,493,362,pig: 80.0
dataset_resized_final/C6 - 1iuZC0_9540.jpg,168,172,401,383,pig: 69.0
dataset_resized_final/C2 - 1yiUfQ_8580.jpg,168,182,397,408,pig: 51.5
dataset_resized_final/C11 - 38QT8_11940.jpg,170,180,430,347,pig: 53.0
dataset_resized_final/C9 - 0odJEQ_3720.jpg,167,141,390,325,pig: 64.5
dataset_resized_final/C3 - 2OF2Vm_2220.jpg,167,169,397,390,pig: 81.5
dataset_resized_final/C8 - 0LEuRg_2940.jpg,241,195,469,383,pig: 44.0
dataset_resized_final/C10 - DTjCn_14100.jpg,167,145,481,420,pig: 114.0
dataset_resized_final/C10 - vCjF3_6240.jpg,228,151,478,362,pig: 56.0
dataset_resized_final/C4 - 1ADXkH_8700.jpg,167,136,404,367,pig: 71.5
dataset_resized_final/C3 - 0BlU9K_6180.jpg,167,161,455,345,pig: 104.5
dataset_resized_final/C8 - 1VJkXW_840.jpg,166,166,411,322,pig: 73.0
dataset_resized_final/C7 - 1ABoXE_3600.jpg,177,148,463,378,pig: 85.0
dataset_resized_final/C7 - 0S9tv0_7920.jpg,176,177,373,399,pig: 41.5
dataset_resized_final/C4 - 1ADXkH_2340.jpg,166,195,391,355,pig: 78.5
dataset_resized_final/C3 - 0n1qDP_23340.jpg,166,192,352,369,pig: 42.5
dataset_resized_final/C7 - 2Rbpzs_7620.jpg,165,181,316,382,pig: 26.5
dataset_resized_final/C10 - vCjF3_10140.jpg,179,209,387,364,pig: 50.0
dataset_resized_final/C7 - 1mn5qZ_6540.jpg,165,144,460,343,pig: 96.0
dataset_resized_final/C5 - 2mdQxF_8580.jpg,168,191,447,385,pig: 86.5
dataset_resized_final/C5 - 2nPKIw_2220.jpg,168,201,372,339,pig: 48.0
dataset_resized_final/C8 - 1kaLiH_1500.jpg,166,143,423,366,pig: 82.5
dataset_resized_final/C11 - GRUEc_780.jpg,177,197,368,386,pig: 52.0
dataset_resized_final/C7 - 0jSiT5_7140.jpg,166,184,443,339,pig: 80.5
dataset_resized_final/C4 - 27QVFw_8280.jpg,166,168,370,316,pig: 41.5
dataset_resized_final/C2 - 0Xw47q_6180.jpg,169,193,399,362,pig: 63.5
dataset_resized_final/C3 - 2gctwC_6360.jpg,179,199,358,333,pig: 51.5
dataset_resized_final/C8 - 0LEuRg_6360.jpg,178,230,395,388,pig: 58.5
dataset_resized_final/C4 - 1grCrg_7680.jpg,177,196,396,399,pig: 50.5
dataset_resized_final/C1 - 2xQjp2_7320.jpg,179,174,383,334,pig: 56.5
dataset_resized_final/C6 - 0HHCJT_2820.jpg,166,207,397,339,pig: 59.5
dataset_resized_final/C3 - 3iILfI_2940.jpg,167,163,401,368,pig: 64.5
dataset_resized_final/C3 - 3iILfI_3000.jpg,167,148,414,337,pig: 65.0
dataset_resized_final/C2 - 1liSID_6840.jpg,197,141,493,327,pig: 104.0
dataset_resized_final/C3 - 2OF2Vm_3420.jpg,171,166,442,382,pig: 72.5
dataset_resized_final/C10 - ZUzcM_1140.jpg,206,156,395,374,pig: 40.0
dataset_resized_final/C7 - 2N9cJN_3360.jpg,185,154,441,374,pig: 76.5
dataset_resized_final/C4 - 2M8FjQ_4200.jpg,179,180,402,394,pig: 57.5
dataset_resized_final/C4 - 1mCuNt_9540.jpg,167,151,423,334,pig: 80.5
dataset_resized_final/C7 - 0jSiT5_5820.jpg,166,142,414,330,pig: 90.5
dataset_resized_final/C4 - 04DQeX_4320.jpg,167,176,406,320,pig: 74.0
dataset_resized_final/C4 - 1ADXkH_8640.jpg,167,187,399,332,pig: 70.0
dataset_resized_final/C5 - 1LxrF4_8280.jpg,168,143,404,379,pig: 90.5
dataset_resized_final/C5 - 2nPKIw_5880.jpg,169,195,339,386,pig: 34.5
dataset_resized_final/C4 - 27QVFw_2520.jpg,180,175,410,358,pig: 39.0
dataset_resized_final/C5 - 0Nj5r3_5700.jpg,217,196,407,384,pig: 36.0
dataset_resized_final/C5 - 0MWNA8_2520.jpg,167,194,404,343,pig: 62.0
dataset_resized_final/C6 - 0HHCJT_4680.jpg,166,191,371,333,pig: 47.5
dataset_resized_final/C4 - 1mCuNt_8160.jpg,167,178,390,323,pig: 71.5
dataset_resized_final/C6 - 2RX4SS_7860.jpg,180,223,399,380,pig: 41.0
dataset_resized_final/C5 - 2mdQxF_10380.jpg,168,211,419,385,pig: 95.0
dataset_resized_final/C4 - 2M8FjQ_6360.jpg,179,171,415,358,pig: 80.0
dataset_resized_final/C9 - 2J4jyh_5520.jpg,168,199,408,368,pig: 80.0
dataset_resized_final/C10 - ZUzcM_2640.jpg,298,213,456,379,pig: 29.0
dataset_resized_final/C9 - 2J4jyh_12600.jpg,167,170,405,383,pig: 85.5
dataset_resized_final/C1 - 2p4ONT_7080.jpg,247,164,429,359,pig: 37.0
dataset_resized_final/C8 - 35hshq_3120.jpg,169,159,456,338,pig: 94.5
dataset_resized_final/C5 - 0MWNA8_6240.jpg,169,153,400,360,pig: 73.5
dataset_resized_final/C8 - 1kaLiH_2160.jpg,169,167,408,386,pig: 79.0
dataset_resized_final/C3 - 0n1qDP_1560.jpg,166,174,352,337,pig: 35.5
dataset_resized_final/C10 - czAhD_8820.jpg,216,148,473,376,pig: 69.5
dataset_resized_final/C4 - 0glPZf_4980.jpg,167,153,469,328,pig: 94.5
dataset_resized_final/C5 - 0Nj5r3_3120.jpg,168,255,381,390,pig: 44.5
dataset_resized_final/C11 - tgRJD_7080.jpg,168,135,465,378,pig: 91.5
dataset_resized_final/C4 - 0glPZf_6900.jpg,167,116,439,360,pig: 98.0
dataset_resized_final/C3 - 3iILfI_1320.jpg,168,196,444,372,pig: 91.0
dataset_resized_final/C3 - 2OF2Vm_11040.jpg,167,162,432,387,pig: 86.0
dataset_resized_final/C6 - 1iuZC0_9420.jpg,168,163,397,391,pig: 70.5
dataset_resized_final/C11 - XqQ3k_1680.jpg,167,203,409,362,pig: 65.5
dataset_resized_final/C3 - 10ng2o_4020.jpg,166,163,429,367,pig: 75.0
dataset_resized_final/C10 - JxwS9_4380.jpg,169,149,428,369,pig: 66.0
dataset_resized_final/C10 - IzQRO_1860.jpg,171,106,485,374,pig: 105.0
dataset_resized_final/C11 - H3SCl_6120.jpg,166,229,343,380,pig: 37.0
dataset_resized_final/C5 - 2Uin7n_12060.jpg,193,175,461,372,pig: 68.0
dataset_resized_final/C2 - 2rdg70_3600.jpg,166,175,420,388,pig: 97.0
dataset_resized_final/C3 - 0n1qDP_19860.jpg,277,197,467,377,pig: 41.0
dataset_resized_final/C11 - H3SCl_12300.jpg,267,199,457,373,pig: 38.5
dataset_resized_final/C3 - 0n1qDP_960.jpg,166,161,346,359,pig: 35.0
dataset_resized_final/C1 - 1POGwe_6120.jpg,167,155,437,414,pig: 66.5
dataset_resized_final/C3 - 1k7OMy_8760.jpg,208,160,464,401,pig: 63.5
dataset_resized_final/C10 - thiDF_1440.jpg,177,172,397,374,pig: 49.0
dataset_resized_final/C7 - 2x3x0I_5040.jpg,179,199,361,331,pig: 44.5
dataset_resized_final/C10 - czAhD_540.jpg,267,160,465,377,pig: 54.5
dataset_resized_final/C3 - 1k7OMy_6780.jpg,178,201,402,367,pig: 52.5
dataset_resized_final/C4 - 1oTcJr_8580.jpg,164,142,432,349,pig: 105.0
dataset_resized_final/C1 - 1kfjW0_12000.jpg,176,169,425,330,pig: 49.5
dataset_resized_final/C8 - 0tL4HN_660.jpg,167,130,431,358,pig: 103.0
dataset_resized_final/C4 - 1grCrg_2760.jpg,177,246,339,390,pig: 51.0
dataset_resized_final/C5 - 0PI5zi_660.jpg,168,183,465,403,pig: 100.5
dataset_resized_final/C4 - 2KJZzh_1860.jpg,167,132,467,391,pig: 105.5
dataset_resized_final/C9 - 1AkOtC_5580.jpg,201,149,473,390,pig: 89.0
dataset_resized_final/C5 - 0PI5zi_720.jpg,167,146,453,369,pig: 100.0
dataset_resized_final/C10 - Y3VHx_3480.jpg,166,168,459,396,pig: 88.5
dataset_resized_final/C3 - 0n1qDP_18060.jpg,166,172,362,347,pig: 41.0
dataset_resized_final/C9 - 1AkOtC_10560.jpg,167,225,404,385,pig: 68.5
dataset_resized_final/C9 - 2UN0x7_9660.jpg,213,151,475,376,pig: 65.0
dataset_resized_final/C6 - 1L8hnP_7260.jpg,164,129,444,373,pig: 93.0
dataset_resized_final/C1 - 1hUXS6_2040.jpg,258,170,456,368,pig: 33.0
dataset_resized_final/C5 - 2mdQxF_9660.jpg,168,149,452,370,pig: 83.5
dataset_resized_final/C9 - 0ROlly_1320.jpg,167,195,464,387,pig: 119.5
dataset_resized_final/C3 - 1k7OMy_1020.jpg,217,164,432,383,pig: 49.5
dataset_resized_final/C6 - 1NS0OV_3120.jpg,167,216,421,383,pig: 86.0
dataset_resized_final/C1 - 2xQjp2_9060.jpg,224,151,502,373,pig: 75.5
dataset_resized_final/C1 - 2p4ONT_9240.jpg,166,158,391,375,pig: 49.5
dataset_resized_final/C8 - 0cHNoG_1920.jpg,169,171,414,384,pig: 60.5
dataset_resized_final/C12 - zWE9p_9660.jpg,179,167,389,346,pig: 43.0
dataset_resized_final/C9 - 2J4jyh_4380.jpg,167,171,429,360,pig: 82.0
dataset_resized_final/C9 - 1nDyof_1200.jpg,208,105,485,370,pig: 88.0
dataset_resized_final/C11 - Id8w2_11460.jpg,169,159,458,378,pig: 108.5
dataset_resized_final/C12 - lPRGW_4620.jpg,164,150,474,341,pig: 95.5
dataset_resized_final/C5 - 2nPKIw_4260.jpg,181,162,405,410,pig: 49.5
dataset_resized_final/C4 - 2M8FjQ_5220.jpg,179,171,411,360,pig: 81.5
dataset_resized_final/C11 - gYPlZ_8220.jpg,166,151,418,362,pig: 73.5
dataset_resized_final/C5 - 1LxrF4_6840.jpg,168,150,449,334,pig: 63.5
dataset_resized_final/C1 - 2p4ONT_4920.jpg,166,203,368,344,pig: 50.5
dataset_resized_final/C8 - 2HR9kY_3480.jpg,167,186,433,391,pig: 95.5
dataset_resized_final/C12 - lPRGW_3360.jpg,164,116,476,337,pig: 112.5
dataset_resized_final/C12 - zWE9p_6120.jpg,178,208,390,380,pig: 50.5
dataset_resized_final/C3 - 2OF2Vm_1620.jpg,168,191,423,378,pig: 81.0
dataset_resized_final/C7 - 17SFap_8520.jpg,176,173,367,287,pig: 41.5
dataset_resized_final/C4 - 1ADXkH_3300.jpg,168,201,429,372,pig: 95.0
dataset_resized_final/C2 - 1yiUfQ_2880.jpg,165,169,358,308,pig: 49.5
dataset_resized_final/C1 - 1kfjW0_9000.jpg,167,224,376,345,pig: 37.0
dataset_resized_final/C3 - 0n1qDP_9600.jpg,166,205,323,323,pig: 27.0
dataset_resized_final/C5 - 0PI5zi_2280.jpg,167,152,440,336,pig: 111.5
dataset_resized_final/C2 - 1liSID_11940.jpg,178,142,466,317,pig: 103.0
dataset_resized_final/C4 - 04DQeX_1140.jpg,168,148,396,348,pig: 70.0
dataset_resized_final/C10 - NIVuC_9120.jpg,232,169,477,376,pig: 91.0
dataset_resized_final/C5 - 0PI5zi_2160.jpg,167,157,446,360,pig: 112.5
dataset_resized_final/C7 - 2Rbpzs_540.jpg,166,151,343,378,pig: 37.0
dataset_resized_final/C4 - 0glPZf_8940.jpg,167,187,377,368,pig: 90.5
dataset_resized_final/C1 - 0Gkut3_7140.jpg,177,212,404,334,pig: 34.0
dataset_resized_final/C9 - 0ROlly_6000.jpg,167,144,436,381,pig: 86.0
dataset_resized_final/C9 - 2UN0x7_13920.jpg,251,169,487,378,pig: 59.5
dataset_resized_final/C11 - 54QcB_11040.jpg,165,158,356,408,pig: 58.5
dataset_resized_final/C8 - 26WiK2_1260.jpg,269,162,456,374,pig: 37.5
dataset_resized_final/C10 - JxwS9_3360.jpg,165,174,410,409,pig: 62.0
dataset_resized_final/C1 - 1POGwe_6240.jpg,166,186,409,325,pig: 66.5
dataset_resized_final/C5 - 2Uin7n_5460.jpg,180,216,394,376,pig: 68.5
dataset_resized_final/C2 - 1I910j_5640.jpg,166,166,422,424,pig: 77.5
